"totalquantityonhand","custitem_ns_sc_ext_ts_override","custitem_packship_itm_pack_height","prodqtyvarianceacct","purchaseunit","custitem_fc_mastercase","cseg_funding_source","custitem_ns_sc_ext_id_low_stock_msg","custitem_code_of_supply","costestimate","countryofmanufacture","isspecialorderitem","receiptquantitydiff","cseg_project","dropshipexpenseaccount","stockunit","custitem_fc_product_subcategory_scr","purchasepricevarianceacct","custitem_ns_sc_ext_id_hide_invt_msg","isfulfillable","dontshowprice","generateaccruals","storedisplayname","expenseamortizationrule","custitem_ns_sc_ext_ts_exclude","class","itemid","custitem_fc_legacyhtmid","lastpurchaseprice","nextagcategory","custitem_fefo_commit_grp_code","seasonaldemand","costestimatetype","weight","handlingcost","deferralaccount","custitem_itr_supplementary_unit_abbrev","custitem_packship_itm_pack_width","displayname","purchaseorderquantitydiff","vendreturnvarianceaccount","enforceminqtyinternally","custitem_ns_ib_show_badges","parent","custitem_fc_bin_staticfield","custitem_ef_badges","custitem_fc_qtypershippinglabel","createddate","froogleproductfeed","maxdonationamount","custitem_ns_pr_item_attributes","custitem_un_number","custitem_fefo_expiry_date_required","isonline","custitem_as_sulphur_dioxide","custitem_ns_sc_ext_ts_90_amount","unbuildvarianceaccount","custitem_fc_product_category_scr","custitem_as_soybeans","custitem_as_eggs","tracklandedcost","excludefromsitemap","wipvarianceacct","storedisplayimage","effectivebomcontrol","pricinggroup","custitem_fc_markfordeletion","custitem4","custitem6","custitem5","custitem_ns_sc_ext_ts_30_quantity","outofstockmessage","isdropshipitem","pagetitle","location","vendorname","residual","searchkeywords","purchaseorderamount","minimumquantity","receiptquantity","custitem_ns_sc_ext_ts_90_quantity","custitem_as_fish","scrapacct","custitem_as_mustard","transferprice","storedetaileddescription","custitem_ns_sc_ext_id_hide_qty_avl","usecomponentyield","custitem_commodity_code","custitem_ns_sc_ext_id_stock_message","yahooproductfeed","upccode","islotitem","custitem_fc_zen_itemiscatchweight","sitemappriority","itemtype","custitem_fc_innerpackage","shopzillaproductfeed","fullname","custitem_fc_zen_salerateperpricingunit","custitem_ns_sc_ext_id_bo_msg","custitem_fc_brand","usemarginalrates","custitemfc_usedefaultbrandscimages","shippingcost","custitem_fc_zen_sft_comm_qty","custitem_aln_6_current_counter","amortizationtemplate","custitem_ns_sc_ext_ts_30_amount","shoppingproductfeed","custitem_ns_sc_ext_id_low_stock_thresh","externalid","custitem_ns_pr_count","maximumquantity","custitem_as_peanuts","custitem_ns_sc_ext_ts_365_amount","amortizationperiod","custitem_fc_product_subsubcategory_scr","matrixoptioncustitem5","copydescription","custitem_ns_sc_ext_id_qty_avl_msg","weightunits","custitem_as_milk","averagecost","custitem_soft_comit","isdonationitem","featureddescription","nextagproductfeed","shipindividually","outofstockbehavior","createexpenseplanson","custitem_ns_ib_badges","storedisplaythumbnail","urlcomponent","saleunit","expenseaccount","custitem_fc_stateoforigin","shopzillacategoryid","weightunit","description","custitem_packship_itm_pack_length","custitem_fc_zen_baseunitweight","custitem_ns_sc_ext_ts_365_quantity","intercoexpenseaccount","subtype","purchaseorderquantity","billqtyvarianceacct","id","custitem_fc_targetmarket","custreturnvarianceaccount","showdefaultdonationamount","custitem_nature_of_transaction_codes","custitem_packship_item_packinstruction","mpn","custitem_ns_sc_ext_ts_7_quantity","custitem_fc_productattributes","storedescription","custitem_fc_zone_static","custitem_type_of_goods","quantitypricingschedule","fxcost","custitem_atlas_approved","billexchratevarianceacct","custitem_aln_1_auto_numbered","custitem_ns_pr_rating","supplyreplenishmentmethod","manufacturer","custitem_fc_zen_pack_count","custitem_fc_storagetemp","custitem_ns_pr_attributes_rating","demandmodifier","overallquantitypricingtype","stockdescription","custitem_prompt_payment_discount_item","custitem_as_molluscs","custitem_ns_sc_ext_id_hide_low_qty_msg","custitem_fc_zen_weight_unit","printitems","gainlossaccount","custitem_fc_zen_pricingunittype","preferredlocation","custitem_fc_product_stub","custitem_ns_pr_rating_by_rate","billpricevarianceacct","wipacct","matchbilltoreceipt","custitem_aln_3_initial_sequence","shippackage","prodpricevarianceacct","custitem_as_crustacean","incomeaccount","atpmethod","custitem_fc_ingredients","custitem_itr_supplementary_unit","custitem_fc_zen_jit_producers","custitem_fefo_shelf_life_grp","assetaccount","custitem_fc_sc_imageprefix","unitstype","cost","costingmethod","lastmodifieddate","custitem_as_tree_nuts","includechildren","custitem_fc_vtlocalpurchasingincentive","subsidiary","custitem_as_celery","receiptamount","custitem_as_wheat","custitem_cust_uom","relateditemsdescription","metataghtml","shoppingdotcomcategory","isinactive","custitem_ns_sc_ext_ts_7_amount","purchasedescription","intercoincomeaccount","costingmethoddisplay","custitem_as_lupin","custitem_aln_2_number_format","nopricemessage","totalvalue","custitem_as_sesame","department"
"","F","","","1","16 oz","","","","","","F","","","","1","1","","F","T","F","T","Terra Nova Coffee / 16 oz Big Dipper GROUND, OG / 16 oz","","F","130","TNC001","28121","","","","F","AVGCOST","1","","","","","Terra Nova Coffee / 16 oz Big Dipper GROUND, OG / 16 oz","","","T","F","","203","","","1/27/2023","F","","","","F","T","F","","","1","F","F","T","F","","","","","F","","TNC001 Terra Nova Coffee / 16 oz Big Dipper GROUND, OG / 16 oz","","","","F","","","","","","","","","","F","","F","","Big Dipper is a signature blend of light and dark roasts from Africa, Indonesia, Central and South America. Deep and complex. Notes of cane sugar | graham cracker | clove.  "Roast Level: "Dark","F","","","","F","","T","F","","InvtPart","16oz","F","TNC001","","","1","F","T","","","","","","F","","","","","F","","","","","F","","per EA","F","","T","F","","F","F","DEFAULT","","","","Terra-Nova-Coffee-16-oz-Big-Dipper-GROUND-OG-16-oz","1","213","3","","1","Terra Nova Coffee / 16 oz Big Dipper GROUND, OG / 16 oz","","","","","","","","997","1","","F","","","","","2","","","","","10","F","","F","","REORDER_POINT","Terra Nova Coffee","1","1","","","","","","F","F","","F","420","","1","16 oz Big Dipper GROUND, OG","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","70","","1032","","1","10","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","16 oz Big Dipper GROUND, OG / 16 oz","","Average","F","","","","F",""
"","F","","","1","Wheel, ~4.5#","","","","","","F","","","","1","11","","F","T","F","T","Parish Hill Creamery / Kashar / Wheel, ~4.5#","","F","246","PHC017","30414","","","","F","AVGCOST","4.5","","","","","Parish Hill Creamery / Kashar / Wheel, ~4.5#","","","T","F","","203","","","1/27/2023","F","","","","F","T","F","","","3","F","F","T","F","","","","","F","9999","PHC017 Parish Hill Creamery / Kashar / Wheel, ~4.5#","","","","F","","","","","","","","","","F","","F","","Balkan-style style pasta filata cheese, aged for at least 2 months, then rubbed with olive oil. The flavor is buttery, tangy, and somewhat peppery, particularly when aged over 6 months.","F","","","","F","","T","T","","InvtPart","~4.5# wheel","F","PHC017","19.5","","81","F","T","","","","","","F","","","","","F","","","10","","F","","per EA","F","","F","F","","F","F","DEFAULT","","","","Parish-Hill-Creamery-Kashar-Wheel-4.5","1","213","6","","1","Parish Hill Creamery / Kashar / Wheel, ~4.5#","","4.5","","","","","","750","2","","F","","","","","","","","","","67.5","F","","F","","REORDER_POINT","Parish Hill Creamery","1","3","","","","","","F","F","","F","420","Pound","1","Kashar","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","","","1032","","1","67.5","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","Kashar / Wheel, ~4.5#","","Average","F","","","","F",""
"","F","","","1","16 oz","","","","","","F","","","","1","1","","F","T","F","T","Terra Nova Coffee / 16 oz Decaf French Roast GROUND, OG / 16 oz","","F","130","TNC009","27738","","","","F","AVGCOST","1","","","","","Terra Nova Coffee / 16 oz Decaf French Roast GROUND, OG / 16 oz","","","T","F","","202","","","1/27/2023","F","","","","F","T","F","","","1","F","F","T","F","","","","","F","","TNC009 Terra Nova Coffee / 16 oz Decaf French Roast GROUND, OG / 16 oz","","","","F","","","","","","","","","","F","","F","","Decaf French Roast is a smoky, flavorful, and full bodied dark roast. Decaffeinated using the all natural Swiss WaterÃƒâ€šÃ‚Â® Process.  Notes of black pepper | cinnamon | chocolate.  "Roast Level: "Darkest","F","","","","F","","T","F","","InvtPart","16oz","F","TNC009","","","1","F","T","","","","","","F","","","","","F","","","","","F","","per EA","F","","T","F","","F","F","DEFAULT","","","","Terra-Nova-Coffee-16-oz-Decaf-French-Roast-GROUND-OG-16-oz","1","213","3","","1","Terra Nova Coffee / 16 oz Decaf French Roast GROUND, OG / 16 oz","","","","","","","","1005","1","","F","","","","","2","","","","","10","F","","F","","REORDER_POINT","Terra Nova Coffee","1","1","","","","","","F","F","","F","420","","1","16 oz Decaf French Roast GROUND, OG","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","70","","1032","","1","10","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","16 oz Decaf French Roast GROUND, OG / 16 oz","","Average","F","","","","F",""
"","F","","","1","16 oz","","","","","","F","","","","1","1","","F","T","F","T","Terra Nova Coffee / 16 oz Eclipse Half-Caf GROUND, OG / 16 oz","","F","130","TNC011","39098","","","","F","AVGCOST","1","","","","","Terra Nova Coffee / 16 oz Eclipse Half-Caf GROUND, OG / 16 oz","","","T","F","","201","","","1/27/2023","F","","","","F","T","F","","","1","F","F","T","F","","","","","F","","TNC011 Terra Nova Coffee / 16 oz Eclipse Half-Caf GROUND, OG / 16 oz","","","","F","","","","","","","","","","F","","F","","Eclipse Half-Caf is a balanced, bright, and satisfying signature blend with half the kick. Half decaffeinated using the Swiss WaterÃƒâ€šÃ‚Â® Process. Notes of chocolate | nut | cherry.  Roast Level: Medium","F","","","","F","","T","F","","InvtPart","16oz","F","TNC011","","","1","F","T","","","","","","F","","","","","F","","","","","F","","per EA","F","","T","F","","F","F","DEFAULT","","","","Terra-Nova-Coffee-16-oz-Eclipse-Half-Caf-GROUND-OG-16-oz","1","213","3","","1","Terra Nova Coffee / 16 oz Eclipse Half-Caf GROUND, OG / 16 oz","","","","","","","","1007","1","","F","","","","","2","","","","","10","F","","F","","REORDER_POINT","Terra Nova Coffee","1","1","","","","","","F","F","","F","420","","1","16 oz Eclipse Half-Caf GROUND, OG","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","70","","1032","","1","10","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","16 oz Eclipse Half-Caf GROUND, OG / 16 oz","","Average","F","","","","F",""
"","F","","","1","16 oz","","","","","","F","","","","1","1","","F","T","F","T","Terra Nova Coffee / 16 oz Equatorial Bold GROUND, OG / 16 oz","","F","130","TNC013","39294","","","","F","AVGCOST","1","","","","","Terra Nova Coffee / 16 oz Equatorial Bold GROUND, OG / 16 oz","","","T","F","","201","","","1/27/2023","F","","","","F","T","F","","","1","F","F","T","F","","","","","F","","TNC013 Terra Nova Coffee / 16 oz Equatorial Bold GROUND, OG / 16 oz","","","","F","","","","","","","","","","F","","F","","Equatorial Bold is distinctly robust and slightly smoky with mild acidity, satisfying aromas, and a smooth mouthfeel.  Notes of cacao | caramel | toasted oats.  Roast Level: Dark","F","","","","F","","T","F","","InvtPart","16oz","F","TNC013","","","1","F","T","","","","","","F","","","","","F","","","","","F","","per EA","F","","T","F","","F","F","DEFAULT","","","","Terra-Nova-Coffee-16-oz-Equatorial-Bold-GROUND-OG-16-oz","1","213","3","","1","Terra Nova Coffee / 16 oz Equatorial Bold GROUND, OG / 16 oz","","","","","","","","1009","1","","F","","","","","2","","","","","10","F","","F","","REORDER_POINT","Terra Nova Coffee","1","1","","","","","","F","F","","F","420","","1","16 oz Equatorial Bold GROUND, OG","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","70","","1032","","1","10","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","16 oz Equatorial Bold GROUND, OG / 16 oz","","Average","F","","","","F",""
"","F","","","1","16 oz","","","","","","F","","","","1","1","","F","T","F","T","Terra Nova Coffee / 16 oz Espresso GROUND, OG / 16 oz","","F","130","TNC015","39448","","","","F","AVGCOST","1","","","","","Terra Nova Coffee / 16 oz Espresso GROUND, OG / 16 oz","","","T","F","","202","","","1/27/2023","F","","","","F","T","F","","","1","F","F","T","F","","","","","F","","TNC015 Terra Nova Coffee / 16 oz Espresso GROUND, OG / 16 oz","","","","F","","","","","","","","","","F","","F","","Espresso is rich and creamy with a smooth, toasted flavor and full mouthfeel. Perfect for espresso or as a bold coffee. Notes of black pepper | caramel | cream.  Roast Level: Dark","F","","","","F","","T","F","","InvtPart","16oz","F","TNC015","","","1","F","T","","","","","","F","","","","","F","","","","","F","","per EA","F","","T","F","","F","F","DEFAULT","","","","Terra-Nova-Coffee-16-oz-Espresso-GROUND-OG-16-oz","1","213","3","","1","Terra Nova Coffee / 16 oz Espresso GROUND, OG / 16 oz","","","","","","","","1011","1","","F","","","","","2","","","","","10","F","","F","","REORDER_POINT","Terra Nova Coffee","1","1","","","","","","F","F","","F","420","","1","16 oz Espresso GROUND, OG","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","70","","1032","","1","10","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","16 oz Espresso GROUND, OG / 16 oz","","Average","F","","","","F",""
"","F","","","1","16 oz","","","","","","F","","","","1","1","","F","T","F","T","Terra Nova Coffee / 16 oz Ethiopia GROUND, OG / 16 oz","","F","130","TNC017","39446","","","","F","AVGCOST","1","","","","","Terra Nova Coffee / 16 oz Ethiopia GROUND, OG / 16 oz","","","T","F","","203","","","1/27/2023","F","","","","F","T","F","","","1","F","F","T","F","","","","","F","","TNC017 Terra Nova Coffee / 16 oz Ethiopia GROUND, OG / 16 oz","","","","F","","","","","","","","","","F","","F","","Ethiopia is bright, clean, and full bodied with floral and citrus notes. Yirgacheffe is the cream of the Ethiopian crop.  "Notes of "black tea | dried apricot | carob  Roast Level: Light","F","","","","F","","T","F","","InvtPart","16oz","F","TNC017","","","1","F","T","","","","","","F","","","","","F","","","","","F","","per EA","F","","T","F","","F","F","DEFAULT","","","","Terra-Nova-Coffee-16-oz-Ethiopia-GROUND-OG-16-oz","1","213","3","","1","Terra Nova Coffee / 16 oz Ethiopia GROUND, OG / 16 oz","","","","","","","","1013","1","","F","","","","","2","","","","","10","F","","F","","REORDER_POINT","Terra Nova Coffee","1","1","","","","","","F","F","","F","420","","1","16 oz Ethiopia GROUND, OG","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","70","","1032","","1","10","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","16 oz Ethiopia GROUND, OG / 16 oz","","Average","F","","","","F",""
"","F","","","1","16 oz","","","","","","F","","","","1","1","","F","T","F","T","Terra Nova Coffee / 16 oz French Roast GROUND, OG / 16 oz","","F","130","TNC019","39199","","","","F","AVGCOST","1","","","","","Terra Nova Coffee / 16 oz French Roast GROUND, OG / 16 oz","","","T","F","","203","","","1/27/2023","F","","","","F","T","F","","","1","F","F","T","F","","","","","F","","TNC019 Terra Nova Coffee / 16 oz French Roast GROUND, OG / 16 oz","","","","F","","","","","","","","","","F","","F","","French Roast's beautiful black oily beans brew into a robust cup with deliciously smoky flavors and a smooth finish. Notes of cacao | cherry | molasses.  Roast Level: Darkest","F","","","","F","","T","F","","InvtPart","16oz","F","TNC019","","","1","F","T","","","","","","F","","","","","F","","","","","F","","per EA","F","","T","F","","F","F","DEFAULT","","","","Terra-Nova-Coffee-16-oz-French-Roast-GROUND-OG-16-oz","1","213","3","","1","Terra Nova Coffee / 16 oz French Roast GROUND, OG / 16 oz","","","","","","","","1015","1","","F","","","","","2","","","","","10","F","","F","","REORDER_POINT","Terra Nova Coffee","1","1","","","","","","F","F","","F","420","","1","16 oz French Roast GROUND, OG","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","70","","1032","","1","10","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","16 oz French Roast GROUND, OG / 16 oz","","Average","F","","","","F",""
"","F","","","1","16 oz","","","","","","F","","","","1","1","","F","T","F","T","Terra Nova Coffee / 16 oz Guatemala GROUND, OG / 16 oz","","F","130","TNC021","28124","","","","F","AVGCOST","1","","","","","Terra Nova Coffee / 16 oz Guatemala GROUND, OG / 16 oz","","","T","F","","201","","","1/27/2023","F","","","","F","T","F","","","1","F","F","T","F","","","","","F","","TNC021 Terra Nova Coffee / 16 oz Guatemala GROUND, OG / 16 oz","","","","F","","","","","","","","","","F","","F","","Guatemala is full-bodied, complex, and buttery, with hints of cacao and wine. Notes of baked apples | brown sugar | chocolate.  "Roast Level: "Medium","F","","","","F","","T","F","","InvtPart","16oz","F","TNC021","","","1","F","T","","","","","","F","","","","","F","","","","","F","","per EA","F","","T","F","","F","F","DEFAULT","","","","Terra-Nova-Coffee-16-oz-Guatemala-GROUND-OG-16-oz","1","213","3","","1","Terra Nova Coffee / 16 oz Guatemala GROUND, OG / 16 oz","","","","","","","","1017","1","","F","","","","","2","","","","","10","F","","F","","REORDER_POINT","Terra Nova Coffee","1","1","","","","","","F","F","","F","420","","1","16 oz Guatemala GROUND, OG","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","70","","1032","","1","10","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","16 oz Guatemala GROUND, OG / 16 oz","","Average","F","","","","F",""
"","F","","","1","16 oz","","","","","","F","","","","1","1","","F","T","F","T","Terra Nova Coffee / 16 oz Honduras GROUND, OG / 16 oz","","F","130","TNC023","39449","","","","F","AVGCOST","1","","","","","Terra Nova Coffee / 16 oz Honduras GROUND, OG / 16 oz","","","T","F","","201","","","1/27/2023","F","","","","F","T","F","","","1","F","F","T","F","","","","","F","","TNC023 Terra Nova Coffee / 16 oz Honduras GROUND, OG / 16 oz","","","","F","","","","","","","","","","F","","F","","Honduras is a well-balanced and smooth coffee with clean and sweet aromas. From the Lempira and Ocotepeque regions of Honduras. Notes of cocoa | orange blossom | oatmeal raisin  Roast Level: Light","F","","","","F","","T","F","","InvtPart","16oz","F","TNC023","","","1","F","T","","","","","","F","","","","","F","","","","","F","","per EA","F","","T","F","","F","F","DEFAULT","","","","Terra-Nova-Coffee-16-oz-Honduras-GROUND-OG-16-oz","1","213","3","","1","Terra Nova Coffee / 16 oz Honduras GROUND, OG / 16 oz","","","","","","","","1019","1","","F","","","","","2","","","","","10","F","","F","","REORDER_POINT","Terra Nova Coffee","1","1","","","","","","F","F","","F","420","","1","16 oz Honduras GROUND, OG","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","70","","1032","","1","10","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","16 oz Honduras GROUND, OG / 16 oz","","Average","F","","","","F",""
"","F","","","1","16 oz","","","","","","F","","","","1","1","","F","T","F","T","Terra Nova Coffee / 16 oz Mexico GROUND, OG / 16 oz","","F","130","TNC025","28126","","","","F","AVGCOST","1","","","","","Terra Nova Coffee / 16 oz Mexico GROUND, OG / 16 oz","","","T","F","","202","","","1/27/2023","F","","","","F","T","F","","","1","F","F","T","F","","","","","F","","TNC025 Terra Nova Coffee / 16 oz Mexico GROUND, OG / 16 oz","","","","F","","","","","","","","","","F","","F","","Mexico is bright and clean with medium body and sweet notes of fruit and nut. Single origin from Chiapas, Mexico. Notes of: pecan pie | honey | lemongrass.  Roast Level: Light","F","","","","F","","T","F","","InvtPart","16oz","F","TNC025","","","1","F","T","","","","","","F","","","","","F","","","","","F","","per EA","F","","T","F","","F","F","DEFAULT","","","","Terra-Nova-Coffee-16-oz-Mexico-GROUND-OG-16-oz","1","213","3","","1","Terra Nova Coffee / 16 oz Mexico GROUND, OG / 16 oz","","","","","","","","1021","1","","F","","","","","2","","","","","10","F","","F","","REORDER_POINT","Terra Nova Coffee","1","1","","","","","","F","F","","F","420","","1","16 oz Mexico GROUND, OG","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","70","","1032","","1","10","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","16 oz Mexico GROUND, OG / 16 oz","","Average","F","","","","F",""
"","F","","","1","16 oz","","","","","","F","","","","1","1","","F","T","F","T","Terra Nova Coffee / 16 oz Papua New Guinea GROUND, OG / 16 oz","","F","130","TNC029","28710","","","","F","AVGCOST","1","","","","","Terra Nova Coffee / 16 oz Papua New Guinea GROUND, OG / 16 oz","","","T","F","","203","","","1/27/2023","F","","","","F","T","F","","","1","F","F","T","F","","","","","F","","TNC029 Terra Nova Coffee / 16 oz Papua New Guinea GROUND, OG / 16 oz","","","","F","","","","","","","","","","F","","F","","Papua New Guinea is round bodied and savory with a honeyed aroma and citrus undertone. From the Bena Bena Valley region of Papua New Guinea. Notes of caramel | red wine | nut.  Roast Level: Dark","F","","","","F","","T","F","","InvtPart","16oz","F","TNC029","","","1","F","T","","","","","","F","","","","","F","","","","","F","","per EA","F","","T","F","","F","F","DEFAULT","","","","Terra-Nova-Coffee-16-oz-Papua-New-Guinea-GROUND-OG-16-oz","1","213","3","","1","Terra Nova Coffee / 16 oz Papua New Guinea GROUND, OG / 16 oz","","","","","","","","1025","1","","F","","","","","2","","","","","10","F","","F","","REORDER_POINT","Terra Nova Coffee","1","1","","","","","","F","F","","F","420","","1","16 oz Papua New Guinea GROUND, OG","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","70","","1032","","1","10","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","16 oz Papua New Guinea GROUND, OG / 16 oz","","Average","F","","","","F",""
"","F","","","1","16 oz","","","","","","F","","","","1","1","","F","T","F","T","Terra Nova Coffee / 16 oz Red House GROUND, OG / 16 oz","","F","130","TNC031","28127","","","","F","AVGCOST","1","","","","","Terra Nova Coffee / 16 oz Red House GROUND, OG / 16 oz","","","T","F","","203","","","1/27/2023","F","","","","F","T","F","","","1","F","F","T","F","","","","","F","","TNC031 Terra Nova Coffee / 16 oz Red House GROUND, OG / 16 oz","","","","F","","","","","","","","","","F","","F","","Red House is balanced and smooth with medium body and a rich, mellow flavor. A mainstay in our cafe. Notes of vanilla | rhubarb | fig.  Roast Level: Medium","F","","","","F","","T","F","","InvtPart","16oz","F","TNC031","","","1","F","T","","","","","","F","","","","","F","","","","","F","","per EA","F","","T","F","","F","F","DEFAULT","","","","Terra-Nova-Coffee-16-oz-Red-House-GROUND-OG-16-oz","1","213","3","","1","Terra Nova Coffee / 16 oz Red House GROUND, OG / 16 oz","","","","","","","","1027","1","","F","","","","","2","","","","","10","F","","F","","REORDER_POINT","Terra Nova Coffee","1","1","","","","","","F","F","","F","420","","1","16 oz Red House GROUND, OG","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","70","","1032","","1","10","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","16 oz Red House GROUND, OG / 16 oz","","Average","F","","","","F",""
"","F","","","2","Case, 12 x 12ct display boxes","","","","","","F","","","","2","59","","F","T","F","T","Singing Pastures / Roam Sticks, Bacon / Case, 12 x 12ct display boxes","","F","155","SPA002","38993","","","","F","AVGCOST","","","","","","Singing Pastures / Roam Sticks, Bacon / Case, 12 x 12ct display boxes","","","T","F","","202","","","1/27/2023","F","","","","F","T","F","","","13","F","F","T","F","","","","","F","","SPA002 Singing Pastures / Roam Sticks, Bacon / Case, 12 x 12ct display boxes","","","","F","","","Roam Sticks, Bacon","","","","","","","F","","F","","We love the smell of bacon in the morning. And now we've taken that classic smoky, savory flavor and put it into a convenient, healthy, 100% pasture-raised pork stick you can take with you anywhere. At only 100 calories, 4 g of protein, 9 g of fat, and 0 g of carbs you can eat bacon all day, not just for breakfast.  Ingredients: 100% pasture-raised pork, water, sea salt, uncured bacon (pork, water, sea salt), organic dextrose (made from tapioca), celery juice powder, pepper, lactic acid starter culture, in a beef collagen casing. No nitrates or nitrites added except for those naturally occurring in sea salt and celery juice powder.","F","","","","F","8-5156900391-5","T","F","","InvtPart","12ct display box","F","SPA002","","","26","F","T","","","","","","F","","","","","F","","","","","F","","per Cs","F","","F","F","","F","F","DEFAULT","","","","Singing-Pastures-Roam-Sticks-Bacon-Case-12-x-12ct-display-boxes","2","213","1","","","Singing Pastures / Roam Sticks, Bacon / Case, 12 x 12ct display boxes","","","","","","","","957","1","","F","","","8-5156900391-5","","","","5","","","200.16","F","","F","","REORDER_POINT","Singing Pastures","12","1","","","","","","F","F","","F","420","","1","Roam Sticks, Bacon","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","","","1032","","2","200.16","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","Roam Sticks, Bacon / Case, 12 x 12ct display boxes","","Average","F","","","","F",""
